,word,book_count,book_frequency,show_count,show_frequency
466,horror,11.0,0.00040899795501022495,11.0,0.0009381663113006396
467,driving,11.0,0.00040899795501022495,4.0,0.0003411513859275053
468,talk,11.0,0.00040899795501022495,5.0,0.00042643923240938164
469,laura,11.0,0.00040899795501022495,,
470,swiftly,11.0,0.00040899795501022495,1.0,8.528784648187633e-05
471,observed,11.0,0.00040899795501022495,,
472,questions,11.0,0.00040899795501022495,1.0,8.528784648187633e-05
473,difficult,11.0,0.00040899795501022495,,
474,less,11.0,0.00040899795501022495,1.0,8.528784648187633e-05
475,beast,11.0,0.00040899795501022495,,
476,number,11.0,0.00040899795501022495,7.0,0.0005970149253731343
477,evident,11.0,0.00040899795501022495,1.0,8.528784648187633e-05
478,ten,11.0,0.00040899795501022495,,
479,expression,11.0,0.00040899795501022495,13.0,0.0011087420042643922
480,inside,11.0,0.00040899795501022495,26.0,0.0022174840085287845
481,yonder,11.0,0.00040899795501022495,,
482,oh,11.0,0.00040899795501022495,65.0,0.005543710021321962
483,goes,11.0,0.00040899795501022495,25.0,0.0021321961620469083
484,breakfast,11.0,0.00040899795501022495,5.0,0.00042643923240938164
485,agree,11.0,0.00040899795501022495,1.0,8.528784648187633e-05
486,paragraph,11.0,0.00040899795501022495,,
487,singular,11.0,0.00040899795501022495,,
488,legend,11.0,0.00040899795501022495,3.0,0.000255863539445629
489,sometimes,11.0,0.00040899795501022495,1.0,8.528784648187633e-05
490,considerable,11.0,0.00040899795501022495,,
491,town,11.0,0.00040899795501022495,2.0,0.00017057569296375266
492,thick,11.0,0.00040899795501022495,1.0,8.528784648187633e-05
493,green,11.0,0.00040899795501022495,1.0,8.528784648187633e-05
494,rest,11.0,0.00040899795501022495,,
495,true,11.0,0.00040899795501022495,5.0,0.00042643923240938164
496,telegram,11.0,0.00040899795501022495,,
497,melancholy,10.0,0.0003718163227365681,,
498,hospital,10.0,0.0003718163227365681,,
499,lestrade,10.0,0.0003718163227365681,4.0,0.0003411513859275053
500,steps,10.0,0.0003718163227365681,8.0,0.0006823027718550107
501,cause,10.0,0.0003718163227365681,3.0,0.000255863539445629
502,presume,10.0,0.0003718163227365681,,
503,mission,10.0,0.0003718163227365681,,
504,huts,10.0,0.0003718163227365681,,
505,table,10.0,0.0003718163227365681,26.0,0.0022174840085287845
506,brown,10.0,0.0003718163227365681,2.0,0.00017057569296375266
507,written,10.0,0.0003718163227365681,3.0,0.000255863539445629
508,felt,10.0,0.0003718163227365681,1.0,8.528784648187633e-05
509,observe,10.0,0.0003718163227365681,,
510,confess,10.0,0.0003718163227365681,,
511,drew,10.0,0.0003718163227365681,,
512,forth,10.0,0.0003718163227365681,1.0,8.528784648187633e-05
513,james,10.0,0.0003718163227365681,,
514,difficulty,10.0,0.0003718163227365681,,
515,walking,10.0,0.0003718163227365681,13.0,0.0011087420042643922
516,distant,10.0,0.0003718163227365681,2.0,0.00017057569296375266
517,picture,10.0,0.0003718163227365681,2.0,0.00017057569296375266
518,granite,10.0,0.0003718163227365681,,
519,around,10.0,0.0003718163227365681,60.0,0.00511727078891258
520,likely,10.0,0.0003718163227365681,3.0,0.000255863539445629
521,lost,10.0,0.0003718163227365681,4.0,0.0003411513859275053
522,devil,10.0,0.0003718163227365681,2.0,0.00017057569296375266
523,interview,10.0,0.0003718163227365681,2.0,0.00017057569296375266
524,carry,10.0,0.0003718163227365681,2.0,0.00017057569296375266
525,food,10.0,0.0003718163227365681,1.0,8.528784648187633e-05
526,best,10.0,0.0003718163227365681,3.0,0.000255863539445629
527,sprang,10.0,0.0003718163227365681,,
528,trees,10.0,0.0003718163227365681,3.0,0.000255863539445629
529,soul,10.0,0.0003718163227365681,,
530,conversation,10.0,0.0003718163227365681,1.0,8.528784648187633e-05
531,bring,10.0,0.0003718163227365681,4.0,0.0003411513859275053
532,fortune,10.0,0.0003718163227365681,,
533,character,10.0,0.0003718163227365681,,
534,south,10.0,0.0003718163227365681,1.0,8.528784648187633e-05
535,importance,10.0,0.0003718163227365681,1.0,8.528784648187633e-05
536,latter,10.0,0.0003718163227365681,,
537,everything,10.0,0.0003718163227365681,9.0,0.000767590618336887
538,started,10.0,0.0003718163227365681,7.0,0.0005970149253731343
539,companion,10.0,0.0003718163227365681,,
540,reach,10.0,0.0003718163227365681,2.0,0.00017057569296375266
541,follow,10.0,0.0003718163227365681,6.0,0.000511727078891258
542,access,10.0,0.0003718163227365681,4.0,0.0003411513859275053
543,refund,10.0,0.0003718163227365681,,
544,wall,10.0,0.0003718163227365681,6.0,0.000511727078891258
545,page,10.0,0.0003718163227365681,1.0,8.528784648187633e-05
546,exceedingly,10.0,0.0003718163227365681,,
547,events,10.0,0.0003718163227365681,,
548,start,10.0,0.0003718163227365681,5.0,0.00042643923240938164
549,past,10.0,0.0003718163227365681,8.0,0.0006823027718550107
550,scene,10.0,0.0003718163227365681,3.0,0.000255863539445629
551,account,10.0,0.0003718163227365681,1.0,8.528784648187633e-05
552,rooms,10.0,0.0003718163227365681,1.0,8.528784648187633e-05
553,vague,10.0,0.0003718163227365681,,
554,need,10.0,0.0003718163227365681,10.0,0.0008528784648187633
555,view,10.0,0.0003718163227365681,,
556,yards,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
557,paid,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
558,neighbours,9.0,0.00033463469046291134,,
559,shot,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
560,county,9.0,0.00033463469046291134,,
561,began,9.0,0.00033463469046291134,,
562,hundred,9.0,0.00033463469046291134,,
563,pale,9.0,0.00033463469046291134,,
564,answered,9.0,0.00033463469046291134,,
565,obvious,9.0,0.00033463469046291134,,
566,impression,9.0,0.00033463469046291134,,
567,including,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
568,practical,9.0,0.00033463469046291134,,
569,gloom,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
570,amid,9.0,0.00033463469046291134,,
571,taking,9.0,0.00033463469046291134,11.0,0.0009381663113006396
572,four,9.0,0.00033463469046291134,3.0,0.000255863539445629
573,roof,9.0,0.00033463469046291134,,
574,fallen,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
575,dare,9.0,0.00033463469046291134,,
576,centre,9.0,0.00033463469046291134,2.0,0.00017057569296375266
577,uncle,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
578,pleasure,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
579,notice,9.0,0.00033463469046291134,3.0,0.000255863539445629
580,shone,9.0,0.00033463469046291134,,
581,features,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
582,sank,9.0,0.00033463469046291134,,
583,afterwards,9.0,0.00033463469046291134,9.0,0.000767590618336887
584,explain,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
585,cartwright,9.0,0.00033463469046291134,,
586,hung,9.0,0.00033463469046291134,,
587,modern,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
588,keeping,9.0,0.00033463469046291134,4.0,0.0003411513859275053
589,appeared,9.0,0.00033463469046291134,,
590,suggest,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
591,easily,9.0,0.00033463469046291134,,
592,folk,9.0,0.00033463469046291134,,
593,drove,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
594,suspicions,9.0,0.00033463469046291134,,
595,dinner,9.0,0.00033463469046291134,,
596,whose,9.0,0.00033463469046291134,5.0,0.00042643923240938164
597,estate,9.0,0.00033463469046291134,,
598,trust,9.0,0.00033463469046291134,3.0,0.000255863539445629
599,animal,9.0,0.00033463469046291134,2.0,0.00017057569296375266
600,narrative,9.0,0.00033463469046291134,,
601,natural,9.0,0.00033463469046291134,,
602,dreadful,9.0,0.00033463469046291134,,
603,spot,9.0,0.00033463469046291134,2.0,0.00017057569296375266
604,journey,9.0,0.00033463469046291134,,
605,detective,9.0,0.00033463469046291134,3.0,0.000255863539445629
606,placed,9.0,0.00033463469046291134,,
607,money,9.0,0.00033463469046291134,3.0,0.000255863539445629
608,flushed,9.0,0.00033463469046291134,,
609,hunt,9.0,0.00033463469046291134,,
610,west,9.0,0.00033463469046291134,2.0,0.00017057569296375266
611,guess,9.0,0.00033463469046291134,3.0,0.000255863539445629
612,plain,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
613,glanced,9.0,0.00033463469046291134,,
614,shoulders,9.0,0.00033463469046291134,2.0,0.00017057569296375266
615,appointment,9.0,0.00033463469046291134,,
616,printed,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
617,promise,9.0,0.00033463469046291134,,
618,single,9.0,0.00033463469046291134,3.0,0.000255863539445629
619,knowledge,9.0,0.00033463469046291134,,
620,important,9.0,0.00033463469046291134,3.0,0.000255863539445629
621,yesterday,9.0,0.00033463469046291134,,
622,sun,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
623,free,9.0,0.00033463469046291134,2.0,0.00017057569296375266
624,deal,9.0,0.00033463469046291134,,
625,address,9.0,0.00033463469046291134,,
626,medical,9.0,0.00033463469046291134,,
627,bad,9.0,0.00033463469046291134,4.0,0.0003411513859275053
628,hills,9.0,0.00033463469046291134,,
629,visitor,9.0,0.00033463469046291134,,
630,trace,9.0,0.00033463469046291134,1.0,8.528784648187633e-05
631,marked,9.0,0.00033463469046291134,2.0,0.00017057569296375266
632,mystery,9.0,0.00033463469046291134,,
633,excellent,9.0,0.00033463469046291134,3.0,0.000255863539445629
634,suggested,9.0,0.00033463469046291134,,
635,particular,9.0,0.00033463469046291134,,
636,called,9.0,0.00033463469046291134,4.0,0.0003411513859275053
637,presence,9.0,0.00033463469046291134,,
638,marks,9.0,0.00033463469046291134,,
639,sake,9.0,0.00033463469046291134,3.0,0.000255863539445629
640,sign,9.0,0.00033463469046291134,4.0,0.0003411513859275053
641,hat,9.0,0.00033463469046291134,5.0,0.00042643923240938164
642,impossible,8.0,0.0002974530581892545,4.0,0.0003411513859275053
643,glimpse,8.0,0.0002974530581892545,,
644,pleasant,8.0,0.0002974530581892545,,
645,blood,8.0,0.0002974530581892545,2.0,0.00017057569296375266
646,play,8.0,0.0002974530581892545,,
647,savage,8.0,0.0002974530581892545,4.0,0.0003411513859275053
648,wrong,8.0,0.0002974530581892545,13.0,0.0011087420042643922
649,false,8.0,0.0002974530581892545,,
650,countryside,8.0,0.0002974530581892545,,
651,empty,8.0,0.0002974530581892545,4.0,0.0003411513859275053
652,cleared,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
653,aware,8.0,0.0002974530581892545,,
654,sorry,8.0,0.0002974530581892545,19.0,0.0016204690831556504
655,permission,8.0,0.0002974530581892545,,
656,using,8.0,0.0002974530581892545,2.0,0.00017057569296375266
657,making,8.0,0.0002974530581892545,4.0,0.0003411513859275053
658,reports,8.0,0.0002974530581892545,,
659,tomorrow,8.0,0.0002974530581892545,,
660,middle,8.0,0.0002974530581892545,3.0,0.000255863539445629
661,safe,8.0,0.0002974530581892545,,
662,cunning,8.0,0.0002974530581892545,,
663,tragedy,8.0,0.0002974530581892545,,
664,later,8.0,0.0002974530581892545,21.0,0.001791044776119403
665,fears,8.0,0.0002974530581892545,,
666,regent,8.0,0.0002974530581892545,,
667,forward,8.0,0.0002974530581892545,17.0,0.0014498933901918977
668,section,8.0,0.0002974530581892545,3.0,0.000255863539445629
669,remained,8.0,0.0002974530581892545,,
670,step,8.0,0.0002974530581892545,2.0,0.00017057569296375266
671,associated,8.0,0.0002974530581892545,,
672,missing,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
673,rare,8.0,0.0002974530581892545,,
674,sitting,8.0,0.0002974530581892545,29.0,0.0024733475479744135
675,move,8.0,0.0002974530581892545,6.0,0.000511727078891258
676,caught,8.0,0.0002974530581892545,2.0,0.00017057569296375266
677,finding,8.0,0.0002974530581892545,2.0,0.00017057569296375266
678,chair,8.0,0.0002974530581892545,17.0,0.0014498933901918977
679,silence,8.0,0.0002974530581892545,4.0,0.0003411513859275053
680,owner,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
681,inquiry,8.0,0.0002974530581892545,,
682,grim,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
683,live,8.0,0.0002974530581892545,,
684,simple,8.0,0.0002974530581892545,3.0,0.000255863539445629
685,influence,8.0,0.0002974530581892545,,
686,manner,8.0,0.0002974530581892545,,
687,duty,8.0,0.0002974530581892545,,
688,adventure,8.0,0.0002974530581892545,,
689,naturalist,8.0,0.0002974530581892545,,
690,points,8.0,0.0002974530581892545,12.0,0.001023454157782516
691,want,8.0,0.0002974530581892545,10.0,0.0008528784648187633
692,lamp,8.0,0.0002974530581892545,,
693,foul,8.0,0.0002974530581892545,,
694,future,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
695,corner,8.0,0.0002974530581892545,2.0,0.00017057569296375266
696,writing,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
697,asking,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
698,appears,8.0,0.0002974530581892545,7.0,0.0005970149253731343
699,thunder,8.0,0.0002974530581892545,,
700,wait,8.0,0.0002974530581892545,7.0,0.0005970149253731343
701,farther,8.0,0.0002974530581892545,,
702,arms,8.0,0.0002974530581892545,4.0,0.0003411513859275053
703,months,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
704,burned,8.0,0.0002974530581892545,,
705,sudden,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
706,somewhere,8.0,0.0002974530581892545,7.0,0.0005970149253731343
707,ears,8.0,0.0002974530581892545,2.0,0.00017057569296375266
708,lie,8.0,0.0002974530581892545,,
709,beneath,8.0,0.0002974530581892545,,
710,subject,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
711,dull,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
712,affairs,8.0,0.0002974530581892545,,
713,fee,8.0,0.0002974530581892545,,
714,write,8.0,0.0002974530581892545,3.0,0.000255863539445629
715,order,8.0,0.0002974530581892545,4.0,0.0003411513859275053
716,throat,8.0,0.0002974530581892545,3.0,0.000255863539445629
717,moorland,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
718,wonder,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
719,excuse,8.0,0.0002974530581892545,,
720,gentlemen,8.0,0.0002974530581892545,3.0,0.000255863539445629
721,gazed,8.0,0.0002974530581892545,,
722,lower,8.0,0.0002974530581892545,2.0,0.00017057569296375266
723,skull,8.0,0.0002974530581892545,3.0,0.000255863539445629
724,cabman,8.0,0.0002974530581892545,,
725,occasion,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
726,amazement,8.0,0.0002974530581892545,2.0,0.00017057569296375266
727,risk,8.0,0.0002974530581892545,,
728,opportunity,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
729,mentioned,8.0,0.0002974530581892545,,
730,experience,8.0,0.0002974530581892545,,
731,foot,8.0,0.0002974530581892545,5.0,0.00042643923240938164
732,mark,8.0,0.0002974530581892545,,
733,early,8.0,0.0002974530581892545,,
734,serious,8.0,0.0002974530581892545,2.0,0.00017057569296375266
735,unable,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
736,game,8.0,0.0002974530581892545,,
737,change,8.0,0.0002974530581892545,3.0,0.000255863539445629
738,northumberland,8.0,0.0002974530581892545,1.0,8.528784648187633e-05
739,extraordinary,8.0,0.0002974530581892545,,
740,study,7.0,0.0002602714259155977,,
741,wicked,7.0,0.0002602714259155977,,
742,cost,7.0,0.0002602714259155977,,
743,raised,7.0,0.0002602714259155977,,
744,signs,7.0,0.0002602714259155977,5.0,0.00042643923240938164
745,whence,7.0,0.0002602714259155977,,
746,search,7.0,0.0002602714259155977,3.0,0.000255863539445629
747,windows,7.0,0.0002602714259155977,1.0,8.528784648187633e-05
748,special,7.0,0.0002602714259155977,,
749,glance,7.0,0.0002602714259155977,2.0,0.00017057569296375266
750,forget,7.0,0.0002602714259155977,2.0,0.00017057569296375266
751,act,7.0,0.0002602714259155977,,
752,escape,7.0,0.0002602714259155977,1.0,8.528784648187633e-05
753,keen,7.0,0.0002602714259155977,2.0,0.00017057569296375266
754,living,7.0,0.0002602714259155977,5.0,0.00042643923240938164
755,active,7.0,0.0002602714259155977,,
756,provide,7.0,0.0002602714259155977,,
757,opinion,7.0,0.0002602714259155977,,
758,top,7.0,0.0002602714259155977,10.0,0.0008528784648187633
759,getting,7.0,0.0002602714259155977,5.0,0.00042643923240938164
760,reasons,7.0,0.0002602714259155977,2.0,0.00017057569296375266
761,remembered,7.0,0.0002602714259155977,1.0,8.528784648187633e-05
762,shown,7.0,0.0002602714259155977,,
763,laid,7.0,0.0002602714259155977,,
764,leaned,7.0,0.0002602714259155977,,
765,net,7.0,0.0002602714259155977,,
766,fire,7.0,0.0002602714259155977,11.0,0.0009381663113006396
767,boulders,7.0,0.0002602714259155977,,
768,easy,7.0,0.0002602714259155977,3.0,0.000255863539445629
769,slopes,7.0,0.0002602714259155977,,
770,smoke,7.0,0.0002602714259155977,7.0,0.0005970149253731343
771,beautiful,7.0,0.0002602714259155977,2.0,0.00017057569296375266
772,rise,7.0,0.0002602714259155977,2.0,0.00017057569296375266
773,eager,7.0,0.0002602714259155977,,
774,ebooks,7.0,0.0002602714259155977,,
775,whatever,7.0,0.0002602714259155977,4.0,0.0003411513859275053
776,pursuit,7.0,0.0002602714259155977,1.0,8.528784648187633e-05
777,allow,7.0,0.0002602714259155977,,
778,covered,7.0,0.0002602714259155977,2.0,0.00017057569296375266
779,located,7.0,0.0002602714259155977,,
780,sense,7.0,0.0002602714259155977,4.0,0.0003411513859275053
781,acquaintance,7.0,0.0002602714259155977,,
782,eye,7.0,0.0002602714259155977,6.0,0.000511727078891258
783,examined,7.0,0.0002602714259155977,,
784,rising,7.0,0.0002602714259155977,1.0,8.528784648187633e-05
785,effort,7.0,0.0002602714259155977,,
786,ordinary,7.0,0.0002602714259155977,3.0,0.000255863539445629
787,watched,7.0,0.0002602714259155977,,
788,calling,7.0,0.0002602714259155977,4.0,0.0003411513859275053
789,clearly,7.0,0.0002602714259155977,12.0,0.001023454157782516
790,thoughts,7.0,0.0002602714259155977,1.0,8.528784648187633e-05
791,pass,7.0,0.0002602714259155977,10.0,0.0008528784648187633
792,papers,7.0,0.0002602714259155977,3.0,0.000255863539445629
793,clouds,7.0,0.0002602714259155977,,
794,victim,7.0,0.0002602714259155977,1.0,8.528784648187633e-05
795,hurried,7.0,0.0002602714259155977,,
796,stand,7.0,0.0002602714259155977,1.0,8.528784648187633e-05
797,closed,7.0,0.0002602714259155977,8.0,0.0006823027718550107
798,stopped,7.0,0.0002602714259155977,1.0,8.528784648187633e-05
799,limited,7.0,0.0002602714259155977,3.0,0.000255863539445629
800,criminal,7.0,0.0002602714259155977,,
801,happened,7.0,0.0002602714259155977,10.0,0.0008528784648187633
802,action,7.0,0.0002602714259155977,,
803,direct,7.0,0.0002602714259155977,,
